season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2021.0,1254116,DC v KKR,DC,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Shakib Al Hasan,Shakib Al Hasan,4,0,28,0,7.00,9,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2021.0,1254116,DC v KKR,DC,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,LH Ferguson,Lockie Ferguson,4,0,26,1,6.50,11,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2021.0,1254116,DC v KKR,DC,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,SP Narine,Sunil Narine,4,0,27,0,6.75,9,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2021.0,1254116,DC v KKR,DC,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,CV Varun,Varun Chakravarthy,4,0,26,2,6.50,7,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2021.0,1254116,DC v KKR,DC,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Shivam Mavi,Shivam Mavi,4,0,27,1,6.75,9,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1079848.html
2021.0,1254116,DC v KKR,DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,A Nortje,Anrich Nortje,4,0,31,2,7.75,10,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2021.0,1254116,DC v KKR,DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,R Ashwin,Ravichandran Ashwin,3.5,0,27,2,7.04,7,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254116,DC v KKR,DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Avesh Khan,Avesh Khan,4,0,22,1,5.50,9,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254116,DC v KKR,DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,AR Patel,Axar Patel,4,0,32,0,8.00,8,0,3,1,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2021.0,1254116,DC v KKR,DC,KKR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,K Rabada,Kagiso Rabada,4,0,23,2,5.75,13,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2021.0,1254115,RCB v KKR,RCB,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Shakib Al Hasan,Shakib Al Hasan,4,0,24,0,6.00,6,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2021.0,1254115,RCB v KKR,RCB,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Shivam Mavi,Shivam Mavi,4,0,36,0,9.00,8,4,0,2,2,False,https://www.espncricinfo.com/ci/content/player/1079848.html
2021.0,1254115,RCB v KKR,RCB,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,CV Varun,Varun Chakravarthy,4,0,20,0,5.00,7,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2021.0,1254115,RCB v KKR,RCB,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,LH Ferguson,Lockie Ferguson,4,0,30,2,7.50,8,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2021.0,1254115,RCB v KKR,RCB,KKR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,SP Narine,Sunil Narine,4,0,21,4,5.25,11,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Mohammed Siraj,Mohammed Siraj,4,0,19,2,4.75,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,GHS Garton,George Garton,3,0,29,0,9.66,4,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/643433.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,HV Patel,Harshal Patel,4,0,19,2,4.75,10,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,YS Chahal,Yuzvendra Chahal,4,0,16,2,4.00,8,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,GJ Maxwell,Glenn Maxwell,3,0,25,0,8.33,4,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2021.0,1254115,RCB v KKR,RCB,KKR,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,DT Christian,Dan Christian,1.4,0,29,0,17.40,1,1,3,2,0,False,https://www.espncricinfo.com/ci/content/player/4864.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,DL Chahar,Deepak Chahar,3,0,26,0,8.66,5,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,JR Hazlewood,Josh Hazlewood,4,0,29,2,7.25,13,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,SN Thakur,Shardul Thakur,3,0,36,0,12.00,5,1,3,2,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,RA Jadeja,Ravindra Jadeja,3,0,23,1,7.66,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,MM Ali,Moeen Ali,4,0,27,1,6.75,5,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2021.0,1254114,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,DJ Bravo,Dwayne Bravo,3,0,31,1,10.33,4,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,A Nortje,Anrich Nortje,4,0,31,1,7.75,7,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Avesh Khan,Avesh Khan,4,0,47,1,11.75,8,5,3,1,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,K Rabada,Kagiso Rabada,3,0,23,0,7.66,5,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,AR Patel,Axar Patel,3,0,23,0,7.66,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,TK Curran,Tom Curran,3.4,0,29,3,7.90,6,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/550235.html
2021.0,1254114,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,R Ashwin,Ravichandran Ashwin,2,0,19,0,9.50,0,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,GJ Maxwell,Glenn Maxwell,3,0,29,0,9.66,3,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Mohammed Siraj,Mohammed Siraj,4,0,25,2,6.25,11,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,GHS Garton,George Garton,3,0,20,0,6.66,6,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/643433.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,YS Chahal,Yuzvendra Chahal,4,0,34,1,8.50,5,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,HV Patel,Harshal Patel,4,0,34,1,8.50,8,1,2,3,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254101,RCB v DC,RCB,DC,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,DT Christian,Dan Christian,2,0,19,1,9.50,5,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/4864.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,A Nortje,Anrich Nortje,4,0,24,2,6.00,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,Avesh Khan,Avesh Khan,4,0,31,0,7.75,11,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,AR Patel,Axar Patel,4,0,39,1,9.75,8,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,K Rabada,Kagiso Rabada,4,0,37,0,9.25,4,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,R Ashwin,Ravichandran Ashwin,1,0,11,0,11.00,1,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254101,RCB v DC,RCB,DC,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,RV Patel,Ripal Patel,3,0,22,0,7.33,5,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1201520.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Mohammad Nabi,Mohammad Nabi,3,0,33,0,11.00,3,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,S Kaul,Siddarth Kaul,4,0,56,0,14.00,5,10,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326017.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,JO Holder,Jason Holder,4,0,52,4,13.00,9,6,2,3,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Umran Malik,Umran Malik,4,0,48,1,12.00,7,8,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1246528.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Rashid Khan,Rashid Khan,4,0,40,2,10.00,5,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2021.0,1254088,SRH v MI,SRH,MI,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Abhishek Sharma,Abhishek Sharma,1,0,4,2,4.00,4,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,TA Boult,Trent Boult,4,0,30,1,7.50,8,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JJ Bumrah,Jasprit Bumrah,4,0,39,2,9.75,8,4,0,3,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,PP Chawla,Piyush Chawla,4,0,38,1,9.50,3,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,NM Coulter-Nile,Nathan Coulter-Nile,4,0,40,2,10.00,7,6,1,0,0,False,https://www.espncricinfo.com/ci/content/player/261354.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JDS Neesham,James Neesham,3,0,28,2,9.33,5,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/355269.html
2021.0,1254088,SRH v MI,SRH,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,KH Pandya,Krunal Pandya,1,0,16,0,16.00,1,1,1,0,1,False,https://www.espncricinfo.com/ci/content/player/471342.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,JD Unadkat,Jaydev Unadkat,4,0,35,0,8.75,8,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,CH Morris,Chris Morris,4,0,28,1,7.00,12,2,1,3,0,False,https://www.espncricinfo.com/ci/content/player/439952.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,C Sakariya,Chetan Sakariya,4,0,23,1,5.75,12,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1131754.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,Mustafizur Rahman,Mustafizur Rahman,4,0,31,0,7.75,8,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,S Dube,Shivam Dube,2,0,18,0,9.00,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/714451.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,R Tewatia,Rahul Tewatia,1,0,11,1,11.00,1,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/423838.html
2021.0,1254106,KKR v RR,KKR,RR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,GD Phillips,Glenn Phillips,1,0,17,1,17.00,1,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/823509.html
2021.0,1254106,KKR v RR,KKR,RR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Shakib Al Hasan,Shakib Al Hasan,1,0,1,1,1.00,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2021.0,1254106,KKR v RR,KKR,RR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Shivam Mavi,Shivam Mavi,3.1,0,21,4,6.63,10,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079848.html
2021.0,1254106,KKR v RR,KKR,RR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,SP Narine,Sunil Narine,4,0,30,0,7.50,12,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2021.0,1254106,KKR v RR,KKR,RR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,LH Ferguson,Lockie Ferguson,4,0,18,3,4.50,17,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2021.0,1254106,KKR v RR,KKR,RR,KKR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,CV Varun,Varun Chakravarthy,4,0,14,1,3.50,16,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Mohammed Shami,Mohammed Shami,4,0,22,1,5.50,14,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Harpreet Brar,Harpreet Brar,4,0,22,0,5.50,12,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Arshdeep Singh,Arshdeep Singh,4,0,35,2,8.75,6,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,CJ Jordan,Chris Jordan,3,0,20,2,6.66,6,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/288992.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Ravi Bishnoi,Ravi Bishnoi,4,0,25,1,6.25,10,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,MC Henriques,Moises Henriques,1,0,9,0,9.00,1,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/5961.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,DL Chahar,Deepak Chahar,4,0,48,1,12.00,5,3,3,3,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,JR Hazlewood,Josh Hazlewood,3,0,22,0,7.33,10,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,SN Thakur,Shardul Thakur,3,0,28,3,9.33,10,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,RA Jadeja,Ravindra Jadeja,1,0,9,0,9.00,2,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2021.0,1254094,CSK v PBKS,CSK,PBKS,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,DJ Bravo,Dwayne Bravo,2,0,32,0,16.00,0,0,3,2,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Mohammed Siraj,Mohammed Siraj,3,0,17,0,5.66,11,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,GHS Garton,George Garton,2,0,29,1,14.50,3,4,1,2,0,False,https://www.espncricinfo.com/ci/content/player/643433.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,Shahbaz Ahmed,Shahbaz Ahmed,4,0,21,0,5.25,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,HV Patel,Harshal Patel,4,0,33,3,8.25,8,4,0,0,1,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,YS Chahal,Yuzvendra Chahal,4,0,27,1,6.75,9,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254095,RCB v SRH,RCB,SRH,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,DT Christian,Dan Christian,3,0,14,2,4.66,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/4864.html
2021.0,1254095,RCB v SRH,RCB,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,B Kumar,Bhuvneshwar Kumar,4,0,25,1,6.25,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2021.0,1254095,RCB v SRH,RCB,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JO Holder,Jason Holder,4,0,27,1,6.75,11,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2021.0,1254095,RCB v SRH,RCB,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,S Kaul,Siddarth Kaul,4,1,24,1,6.00,12,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326017.html
2021.0,1254095,RCB v SRH,RCB,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Umran Malik,Umran Malik,4,0,21,1,5.25,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1246528.html
2021.0,1254095,RCB v SRH,RCB,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,Rashid Khan,Rashid Khan,4,0,39,1,9.75,7,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,TA Boult,Trent Boult,4,0,24,0,6.00,10,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,J Yadav,Jayant Yadav,2,0,17,0,8.50,6,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/447587.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,JJ Bumrah,Jasprit Bumrah,4,0,14,2,3.50,18,2,0,0,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,NM Coulter-Nile,Nathan Coulter-Nile,4,0,14,4,3.50,16,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/261354.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,JDS Neesham,James Neesham,4,0,12,3,3.00,13,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/355269.html
2021.0,1254093,RR v MI,RR,MI,MI,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1,KA Pollard,Kieron Pollard,2,0,9,0,4.50,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/230559.html
2021.0,1254093,RR v MI,RR,MI,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,Mustafizur Rahman,Mustafizur Rahman,2.2,0,32,1,13.71,6,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2021.0,1254093,RR v MI,RR,MI,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,C Sakariya,Chetan Sakariya,3,1,36,1,12.00,9,3,2,0,2,False,https://www.espncricinfo.com/ci/content/player/1131754.html
2021.0,1254093,RR v MI,RR,MI,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,S Gopal,Shreyas Gopal,1,0,9,0,9.00,2,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2021.0,1254093,RR v MI,RR,MI,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2,K Yadav,Kuldip Yadav,2,0,16,0,8.00,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1206495.html
2021.0,1254110,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,A Nortje,Anrich Nortje,4,0,37,1,9.25,8,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2021.0,1254110,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Avesh Khan,Avesh Khan,4,0,35,1,8.75,12,5,1,2,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254110,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,AR Patel,Axar Patel,4,0,18,2,4.50,6,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2021.0,1254110,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,K Rabada,Kagiso Rabada,4,0,21,0,5.25,12,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2021.0,1254110,DC v CSK,DC,CSK,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,R Ashwin,Ravichandran Ashwin,4,0,20,1,5.00,8,0,0,2,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254110,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,DL Chahar,Deepak Chahar,3,0,34,1,11.33,9,4,2,2,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2021.0,1254110,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,JR Hazlewood,Josh Hazlewood,4,0,27,1,6.75,10,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2021.0,1254110,DC v CSK,DC,CSK,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,RA Jadeja,Ravindra Jadeja,4,0,28,2,7.00,10,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
